,When
6370,(01) R - 6:00P - 8:55P(11) F - 9:30A - 3:25P
6371,M W - 8:00A - 9:45A
6372,M W - 10:00A - 11:45A
6373,T R - 10:00A - 11:45A
6374,T R - 10:00A - 11:45A
6375,M W - 10:00A - 11:45A
6376,M W - 8:00A - 9:45A
6377,M W - 10:00A - 11:45A
6378,M W - 8:00A - 9:45A
6379,T R - 10:00A - 11:45A
6380,T R - 8:00A - 9:50A
6381,T R - 10:00A - 11:45A
6382,(01) F - 9:30A - 3:25P(11) F - 9:30A - 3:25P(21) F - 12:00P - 2:30P(31) R - 5:45P - 8:45P(41) F - 9:30A - 3:25P(51) F - 12:00P - 2:30P
6383,(01) F - 9:30A - 3:25P(11) F - 9:30A - 3:25P(21) F - 12:00P - 2:30P(31) R - 5:45P - 8:45P(41) F - 9:30A - 3:25P(51) F - 12:00P - 2:30P
6384,M W - 2:20P - 4:45P
6385,M W - 2:20P - 4:45P
6386,(01) F - 10:00A - 11:50A(11) F - 1:00P - 2:50P
6387,(01) F - 10:00A - 11:50A(11) F - 1:00P - 2:50P
6388,TBA
6389,T - 3:55P - 4:45P
6390,TBA
6391,TBA
6392,TBA
6393,TBA
6394,TBA
6395,TBA
6396,TBA
6397,TBA
6398,TBA
6399,TBA
6400,TBA
6401,T R - 2:20P - 3:35P
6402,T R - 12:45P - 2:00P
6403,T R - 9:35A - 10:50A
6404,M W F - 1:00P - 1:50P
6405,T R - 8:00A - 9:15A
6406,M W F - 11:40A - 12:30P
6407,T R - 3:55P - 5:10P
6408,M W F - 8:00A - 8:50A
6409,T R - 9:35A - 10:50A
6410,T R - 2:20P - 3:35P
6411,M W F - 10:25A - 11:15A
6412,T R - 11:10A - 12:25P
6413,T R - 3:55P - 5:10P
6414,T R - 3:55P - 5:10P
6415,M W F - 1:00P - 1:50P
6416,T R - 12:45P - 2:00P
6417,M W F - 9:10A - 10:00A
6418,M W F - 10:25A - 11:15A
6419,M W F - 11:40A - 12:30P
6420,T R - 12:45P - 2:00P
6421,T R - 12:45P - 2:00P
6422,M W F - 9:10A - 10:00A
6423,T R - 9:35A - 10:50A
6424,T R - 9:35A - 10:50A
6425,M W F - 10:25A - 11:15A
6426,M W F - 2:30P - 3:20P
6427,T R - 11:10A - 12:25P
6428,M W F - 11:40A - 12:30P
6429,M W F - 10:25A - 11:15A
6430,M W F - 1:00P - 1:50P
6431,T R - 12:45P - 2:00P
6432,T R - 11:10A - 12:25P
6433,M W F - 11:40A - 12:30P
6434,T R - 2:20P - 3:35P
6435,M T W R F - 1:00P - 3:35P
6436,M T W R F - 1:00P - 3:00P
6437,T R - 1:00P - 2:45P
6438,T - 5:30P - 6:20P
6439,T R - 3:55P - 5:10P
6440,T R - 9:35A - 10:50A
6441,M W - 12:45P - 2:00P
6442,M W - 12:45P - 2:00P
6443,T R - 2:20P - 3:35P
6444,T R - 11:10A - 12:25P
6445,T R - 9:35A - 10:50A
6446,TBA
6447,F - 8:00A - 11:30A
6448,T R - 9:35A - 10:50A
6449,TBA
6450,T - 5:30P - 6:20P
6451,T R - 9:35A - 10:50A
6452,(01) F - 7:30A - 11:30A(11) S - 7:30A - 11:30A(21) S - 7:30A - 11:30A(31) S - 7:30A - 11:30A(41) S - 7:30A - 11:30A(51) TBA
6453,(01) M - 1:00P - 5:00P(11) W - 1:00P - 5:00P(21) R - 8:00A - 12:00P(31) R - 8:00A - 12:00P(41) R - 8:00A - 12:00P
6454,(01) T - 8:00A - 12:00P(11) R - 8:00A - 12:00P(21) F - 8:00A - 12:00P(31) F - 8:00A - 12:00P(41) F - 7:30A - 12:30P(51) F - 8:00A - 12:00P
6455,(01) M - 8:00A - 12:00P(11) W - 8:00A - 12:00P(21) R - 1:00P - 5:00P(31) S - 12:30P - 2:30P(41) R - 1:00P - 5:00P(51) S - 12:30P - 4:30P(61) S - 12:30P - 4:30P(71) R - 1:00P - 5:00P
6456,(01) S - 7:30A - 11:30A(11) R - 1:00P - 5:00P(21) S - 12:30P - 4:30P(31) F - 1:00P - 4:00P(41) TBA
6457,(01) T - 1:00P - 5:00P(11) R - 1:00P - 5:00P(21) F - 1:00P - 5:00P(31) F - 1:00P - 5:00P(41) R - 1:00P - 5:00P
6458,(01) S - 7:30A - 11:30A(11) S - 12:30P - 4:30P
6459,(01) R - 8:00A - 12:00P(11) R - 8:00A - 12:00P(21) F - 8:00A - 12:00P(31) R - 8:00A - 12:00P(41) R - 1:00P - 5:00P
6460,(01) F - 1:00P - 5:00P(11) S - 12:30P - 4:30P(21) F - 1:00P - 5:00P(31) S - 7:30A - 11:30A(41) S - 7:30A - 11:30A
6461,(01) R - 1:00P - 5:00P(11) F - 8:00A - 12:00P(21) S - 12:30P - 4:30P(31) R - 1:00P - 5:00P(41) F - 8:00A - 12:00P
6462,F - 7:30A - 12:30P
6463,T R - 11:10A - 12:25P
6464,T R - 2:20P - 3:35P
6465,T R - 9:35A - 10:50A
6466,T R - 3:55P - 5:10P
6467,U - 7:00P - 9:30P
6468,T R - 11:10A - 12:25P
6469,T R - 9:35A - 10:50A
6470,T R - 12:45P - 2:00P
6471,T R - 12:45P - 2:00P
6472,T R - 2:20P - 3:35P
6473,T R - 3:55P - 5:10P
6474,M W - 3:55P - 5:10P
6475,M W - 9:35A - 10:50A
6476,M W - 9:35A - 10:50A
6477,M W - 9:35A - 10:50A
6478,T R - 5:30P - 6:45P
6479,T R - 5:30P - 6:45P
6480,T R - 5:30P - 6:45P
6481,M W - 3:55P - 5:10P
6482,M W - 3:55P - 5:10P
6483,M W - 3:55P - 5:10P
6484,T R - 12:45P - 2:00P
6485,T R - 12:45P - 2:00P
6486,T R - 12:45P - 2:00P
6487,M W - 11:10A - 12:25P
6488,M W - 11:10A - 12:25P
6489,M W - 11:10A - 12:25P
6490,M W - 12:45P - 2:00P
6491,M W - 12:45P - 2:00P
6492,M W - 12:45P - 2:00P
6493,M W - 9:35A - 10:50A
6494,M W - 9:35A - 10:50A
6495,M W - 9:35A - 10:50A
6496,M W - 3:55P - 5:10P
6497,M W - 3:55P - 5:10P
6498,M W - 3:55P - 5:10P
6499,M W - 12:45P - 2:00P
6500,M W - 12:45P - 2:00P
6501,M W - 3:55P - 5:10P
6502,M W - 3:55P - 5:10P
6503,T R - 5:30P - 6:45P
6504,M W - 12:45P - 2:00P
6505,M T R F - 1:00P - 3:30P
6506,M T R F - 1:00P - 3:30P
6507,M T R F - 1:00P - 3:30P
6508,M T R F - 1:00P - 3:30P
6509,M W - 2:20P - 3:35P
6510,M W - 2:20P - 3:35P
6511,T R - 3:55P - 5:10P
6512,T R - 3:55P - 5:10P
6513,M W - 12:45P - 2:00P
6514,M W - 12:45P - 2:00P
6515,M W - 2:20P - 3:35P
6516,M W - 2:20P - 3:35P
6517,T R - 9:35A - 10:50A
6518,T R - 9:35A - 10:50A
6519,T R - 5:30P - 6:45P
6520,T R - 5:30P - 6:45P
6521,T R - 11:10A - 12:25P
6522,T R - 11:10A - 12:25P
6523,M W - 9:35A - 10:50A
6524,T R - 5:30P - 6:45P
6525,T R - 5:30P - 6:45P
6526,M W - 9:35A - 10:50A
6527,M W - 9:35A - 10:50A
6528,T R - 12:45P - 2:00P
6529,T R - 12:45P - 2:00P
6530,M W - 12:45P - 2:00P
6531,M W - 12:45P - 2:00P
6532,M R - 1:00P - 3:00P
6533,T R - 3:30P - 5:00P
6534,M W - 2:20P - 3:35P
6535,M W - 2:20P - 3:35P
6536,T R - 9:35A - 10:50A
6537,T R - 9:35A - 10:50A
6538,T R - 3:55P - 5:10P
6539,T R - 3:55P - 5:10P
6540,M W - 11:10A - 12:25P
6541,M W - 11:10A - 12:25P
6542,M W - 5:30P - 6:45P
6543,M W - 3:55P - 5:10P
6544,T R - 12:45P - 2:00P
6545,T R - 12:45P - 2:00P
6546,M W - 2:20P - 3:35P
6547,M W - 2:20P - 3:35P
6548,T R - 11:10A - 12:25P
6549,T R - 11:10A - 12:25P
6550,T R - 11:10A - 12:25P
6551,M W - 9:35A - 10:50A
6552,M W - 9:35A - 10:50A
6553,T R - 11:10A - 12:25P
6554,T R - 11:10A - 12:25P
6555,T R - 11:10A - 12:25P
6556,T R - 2:20P - 3:35P
6557,T R - 9:35A - 10:50A
6558,T R - 9:35A - 10:50A
6559,M W - 11:10A - 12:25P
6560,M W - 11:10A - 12:25P
6561,M W - 11:10A - 12:25P
6562,T R - 12:45P - 2:00P
6563,T R - 12:45P - 2:00P
6564,T R - 2:20P - 3:35P
6565,T R - 2:20P - 3:35P
6566,T R - 3:55P - 5:10P
6567,T R - 3:55P - 5:10P
6568,T R - 12:45P - 2:00P
6569,T R - 12:45P - 2:00P
6570,T R - 12:45P - 2:00P
6571,M W - 9:35A - 10:50A
6572,M W - 2:20P - 3:35P
6573,M W - 2:20P - 3:35P
6574,M W - 2:20P - 3:35P
6575,M W - 9:35A - 10:50A
6576,M W - 9:35A - 10:50A
6577,T R - 12:45P - 2:00P
6578,T R - 2:20P - 3:35P
6579,T R - 2:20P - 3:35P
6580,T R - 2:20P - 3:35P
6581,T R - 2:20P - 3:35P
6582,M W - 11:10A - 12:25P
6583,M W - 11:10A - 12:25P
6584,TBA
6585,TBA
6586,TBA
6587,TBA
6588,TBA
6589,TBA
6590,R - 3:55P - 6:40P
6591,T R - 11:10A - 12:25P
6592,T R - 2:20P - 3:35P
6593,W - 3:55P - 6:40P
6594,T - 3:55P - 6:40P
6595,M W - 11:10A - 12:25P
6596,T R - 12:45P - 2:00P
6597,M - 3:55P - 6:40P
6598,R - 3:55P - 6:40P
6599,M W - 2:20P - 3:35P
6600,M - 3:55P - 6:40P
6601,F - 1:30P - 3:30P
6602,W - 9:35A - 10:50A
6603,T - 3:55P - 5:10P
6604,(01) F - 9:35A - 10:50A(11) F - 9:35A - 10:50A
6605,TBA
6606,TBA
6607,TBA
6608,TBA
6609,TBA
6610,TBA
6611,F - 11:10A - 12:40P
6612,TBA
6613,TBA
6614,TBA
6615,TBA
6616,TBA
6617,TBA
6618,TBA
6619,TBA
6620,TBA
6621,TBA
6622,TBA
6623,TBA
6624,TBA
6625,TBA
6626,TBA
6627,TBA
6628,TBA
6629,TBA
6630,TBA
6631,TBA
6632,TBA
6633,TBA
6634,TBA
6635,TBA
6636,TBA
6637,TBA
6638,TBA
6639,TBA
6640,TBA
6641,TBA
6642,TBA
6643,TBA
6644,TBA
6645,TBA
6646,TBA
6647,TBA
6648,TBA
6649,TBA
6650,TBA
6651,TBA
6652,TBA
6653,TBA
6654,TBA
6655,TBA
6656,TBA
6657,TBA
6658,TBA
6659,TBA
6660,TBA
6661,TBA
6662,TBA
6663,TBA
6664,TBA
6665,TBA
6666,TBA
6667,TBA
6668,TBA
6669,TBA
6670,TBA
6671,TBA
6672,TBA
6673,TBA
6674,TBA
6675,TBA
6676,TBA
6677,TBA
6678,TBA
6679,TBA
6680,TBA
6681,TBA
6682,TBA
6683,TBA
6684,TBA
6685,TBA
6686,TBA
6687,TBA
6688,TBA
6689,TBA
6690,TBA
6691,TBA
6692,TBA
6693,TBA
6694,TBA
6695,TBA
6696,TBA
6697,TBA
6698,TBA
6699,TBA
6700,TBA
6701,TBA
6702,TBA
6703,TBA
6704,TBA
6705,TBA
6706,TBA
6707,TBA
6708,TBA
6709,TBA
6710,TBA
6711,TBA
6712,TBA
6713,TBA
6714,TBA
6715,TBA
6716,TBA
6717,TBA
6718,TBA
6719,TBA
6720,TBA
6721,TBA
6722,TBA
6723,TBA
6724,TBA
6725,TBA
6726,TBA
6727,TBA
6728,TBA
6729,TBA
6730,TBA
6731,TBA
6732,TBA
6733,TBA
6734,TBA
6735,TBA
6736,TBA
6737,TBA
6738,TBA
6739,TBA
6740,TBA
6741,TBA
6742,TBA
6743,TBA
6744,TBA
6745,TBA
6746,TBA
6747,TBA
6748,TBA
6749,TBA
6750,TBA
6751,TBA
6752,TBA
6753,TBA
6754,TBA
6755,TBA
6756,TBA
6757,W - 1:00P - 3:00P
6758,T - 11:10A - 1:55P
6759,M - 3:55P - 6:40P
6760,M W - 2:20P - 3:35P
6761,TBA
6762,TBA
6763,T R - 12:45P - 2:00P
6764,T - 4:00P - 5:30P
6765,R - 2:20P - 5:05P
6766,M - 9:30A - 12:00P
6767,TBA
6768,(01) F - 9:35A - 10:50A(11) F - 9:35A - 10:50A
6769,T R - 11:10A - 12:25P
6770,TBA
6771,TBA
6772,TBA
6773,TBA
6774,TBA
6775,TBA
6776,TBA
6777,TBA
6778,TBA
6779,TBA
6780,TBA
6781,TBA
6782,TBA
6783,TBA
6784,TBA
6785,TBA
6786,TBA
6787,TBA
6788,TBA
6789,TBA
6790,TBA
6791,TBA
6792,TBA
6793,TBA
6794,TBA
6795,TBA
6796,TBA
6797,TBA
6798,TBA
6799,M W F - 9:10A - 10:00A
6800,M W F - 10:25A - 11:15A
6801,M W F - 11:40A - 12:30P
6802,T R - 11:10A - 12:25P
6803,T R - 11:10A - 12:25P
6804,(01) M W - 11:40A - 12:30P(11) F - 11:40A - 12:30P
6805,M W F - 1:15P - 5:00P
6806,M W F - 1:15P - 5:00P
6807,M W F - 1:15P - 5:00P
6808,M W F - 1:15P - 5:00P
6809,M W F - 1:15P - 5:00P
6810,M W F - 1:15P - 5:00P
6811,M W F - 1:15P - 5:00P
6812,T R - 3:55P - 5:10P
6813,T R - 5:30P - 6:45P
6814,T R - 2:20P - 3:35P
6815,M W F - 11:40A - 12:30P
6816,(01) M - 1:15P - 3:00P(11) W F - 1:15P - 5:00P(21) F - 8:00A - 10:00A
6817,M W F - 1:15P - 5:00P
6818,M W F - 1:15P - 5:00P
6819,T R - 9:00A - 12:00P
6820,T R - 3:55P - 5:10P
6821,M W F - 1:00P - 3:30P
6822,M W F - 1:00P - 3:30P
6823,M W F - 4:00P - 6:30P
6824,M W F - 4:00P - 6:30P
6825,M W F - 12:00P - 2:15P
6826,T R - 12:45P - 2:00P
6827,TBA
6828,T R - 11:10A - 12:25P
6829,T R - 3:55P - 5:10P
6830,M W F - 9:10A - 10:00A
6831,T R - 2:20P - 3:35P
6832,M W F - 11:40A - 12:30P
6833,T R - 5:30P - 6:45P
6834,M W F - 10:25A - 11:15A
6835,M W F - 11:40A - 12:30P
6836,M W F - 1:15P - 5:00P
6837,M W F - 1:15P - 5:00P
6838,M W F - 1:15P - 5:00P
6839,M W F - 1:15P - 5:00P
6840,T R - 9:35A - 10:50A
6841,TBA
6842,T R - 9:00A - 12:00P
6843,M - 6:30P - 9:00P
6844,R - 7:00P - 9:30P
6845,T R - 11:10A - 12:25P
6846,T - 7:00P - 9:30P
6847,TBA
6848,TBA
6849,R - 11:00A - 12:00P
6850,T - 8:00A - 11:00A
6851,T R - 1:15P - 4:15P
6852,M W - 9:00A - 12:00P
6853,T R - 11:10A - 12:25P
6854,T R - 2:20P - 3:35P
6855,M W F - 11:40A - 12:30P
6856,T R - 9:35A - 10:50A
6857,M W F - 1:15P - 5:00P
6858,W - 6:00P - 8:30P
6859,TBA
6860,TBA
6861,TBA
6862,TBA
6863,T R - 5:30P - 6:45P
6864,T R - 5:30P - 6:45P
6865,M W F - 8:00A - 11:00A
6866,(01) M - 1:15P - 5:00P(11) T - 8:15A - 10:45A
6867,TBA
6868,TBA
6869,TBA
6870,TBA
6871,TBA
6872,TBA
6873,TBA
6874,TBA
6875,TBA
6876,TBA
6877,M W - 11:10A - 12:25P
6878,M W - 11:10A - 12:25P
6879,M W - 12:45P - 2:00P
6880,M W - 9:35A - 10:50A
6881,T R - 9:35A - 10:50A
6882,T R - 9:35A - 10:50A
6883,T R - 11:10A - 12:25P
6884,M W - 5:30P - 6:45P
6885,TBA
6886,TBA
6887,T R - 9:35A - 10:50A
6888,M W - 9:35A - 10:50A
6889,T R - 9:35A - 10:50A
6890,M W - 11:40A - 12:30P
6891,M W - 5:30P - 6:45P
6892,M W - 12:45P - 2:00P
6893,M W F - 1:00P - 1:50P
6894,T R - 12:45P - 2:00P
6895,T R - 11:10A - 12:25P
6896,T - 3:55P - 6:45P
6897,M W - 2:20P - 3:35P
6898,M W - 12:45P - 2:00P
6899,M W - 11:10A - 12:25P
6900,M W - 3:55P - 5:10P
6901,T R - 11:10A - 12:25P
6902,T R - 12:45P - 2:00P
6903,T R - 9:35A - 10:50A
6904,M W - 12:45P - 2:00P
6905,T R - 2:20P - 3:35P
6906,T R - 11:10A - 12:25P
6907,M W - 11:10A - 12:25P
6908,M W - 3:55P - 5:10P
6909,M W - 2:20P - 3:35P
6910,T R - 12:45P - 2:00P
6911,T R - 11:10A - 12:25P
6912,T R - 2:20P - 3:35P
6913,T R - 11:10A - 12:25P
6914,M W - 2:20P - 3:35P
6915,M W - 11:10A - 12:25P
6916,T R - 11:10A - 12:25P
6917,T R - 2:20P - 3:35P
6918,TBA
6919,TBA
6920,M W - 3:55P - 5:10P
6921,M W - 11:10A - 12:25P
6922,T R - 2:20P - 3:35P
6923,M W - 9:35A - 10:50A
6924,M W - 11:10A - 12:25P
6925,M W - 2:20P - 3:35P
6926,T R - 3:55P - 5:10P
6927,T R - 9:35A - 10:50A
6928,T R - 12:45P - 2:00P
6929,W - 12:45P - 3:30P
6930,T R - 9:35A - 10:50A
6931,M W - 12:45P - 2:00P
6932,T R - 2:20P - 3:35P
6933,T R - 12:45P - 2:00P
6934,M W - 11:10A - 12:25P
6935,M W - 3:55P - 5:10P
6936,TBA
6937,TBA
6938,TBA
6939,TBA
6940,TBA
6941,TBA
6942,TBA
6943,T F - 10:00A - 12:15P
6944,W - 7:05P - 9:55P
6945,T - 11:10A - 1:55P
6946,TBA
6947,T R - 9:35A - 10:50A
6948,W - 12:45P - 3:30P
6949,W - 3:55P - 6:40P
6950,M - 3:55P - 6:40P
6951,M - 12:45P - 3:30P
6952,R - 3:55P - 6:40P
6953,M W - 9:35A - 10:50A
6954,M W - 2:20P - 3:35P
6955,T - 11:10A - 1:55P
6956,M - 12:45P - 3:30P
6957,T - 12:45P - 3:00P
6958,T - 7:05P - 9:55P
6959,M - 7:05P - 9:50P
6960,T R - 2:20P - 3:35P
6961,W - 3:55P - 6:45P
6962,W - 8:00A - 10:45A
6963,TBA
6964,TBA
6965,TBA
6966,TBA
6967,TBA
6968,TBA
6969,TBA
6970,TBA
6971,TBA
6972,TBA
6973,TBA
6974,TBA
6975,TBA
6976,TBA
6977,TBA
6978,TBA
6979,TBA
6980,TBA
6981,TBA
6982,TBA
6983,TBA
6984,TBA
6985,TBA
6986,TBA
6987,TBA
6988,TBA
6989,TBA
6990,TBA
6991,TBA
6992,TBA
6993,TBA
6994,TBA
6995,TBA
6996,TBA
6997,TBA
6998,TBA
6999,TBA
7000,TBA
7001,TBA
7002,TBA
7003,TBA
7004,TBA
7005,TBA
7006,M W F - 4:05P - 4:55P
7007,M W F - 9:10A - 10:00A
7008,M W F - 2:30P - 3:20P
7009,T - 3:55P - 5:35P
7010,T R - 9:35A - 10:25A
7011,T R - 2:30P - 3:20P
7012,M W F - 2:30P - 3:20P
7013,T - 3:55P - 5:35P
7014,T R - 2:30P - 3:20P
7015,M W - 12:45P - 2:00P
7016,R - 3:55P - 5:35P
7017,R - 12:45P - 1:35P
7018,R - 12:45P - 2:25P
7019,F - 1:00P - 1:50P
7020,M W - 3:55P - 5:10P
7021,R - 3:55P - 5:35P
7022,R - 12:45P - 1:35P
7023,R - 12:45P - 2:25P
7024,M W - 3:55P - 5:10P
7025,R - 3:55P - 5:35P
7026,R - 12:45P - 1:35P
7027,R - 12:45P - 2:25P
7028,T R - 11:10A - 12:25P
7029,T R - 12:45P - 2:00P
7030,M W - 12:45P - 2:00P
7031,M W - 2:20P - 3:35P
7032,M W - 11:10A - 12:25P
7033,M W - 8:00A - 9:15A
7034,M W - 9:35A - 10:50A
7035,M W - 11:10A - 12:25P
7036,M W - 9:35A - 10:50A
7037,M W - 11:10A - 12:25P
7038,T R - 12:45P - 2:00P
7039,T R - 2:20P - 3:35P
7040,(01) M T W - 8:00A - 11:30A(11) F - 8:00A - 10:00A
7041,(01) M T W - 1:00P - 4:30P(11) F - 10:30A - 12:30P
7042,(01) M T W - 8:00A - 11:30A(11) F - 8:00A - 10:00A
7043,(01) M T W - 1:00P - 4:30P(11) F - 10:30A - 12:30P
7044,T R - 8:00A - 9:15A
7045,T R - 8:00A - 9:15A
7046,T R - 9:35A - 10:50A
7047,T R - 11:10A - 12:25P
7048,T R - 12:45P - 2:00P
7049,T R - 12:45P - 2:00P
7050,T R - 2:20P - 3:35P
7051,T R - 2:20P - 3:35P
7052,T R - 3:55P - 5:10P
7053,T R - 5:30P - 6:45P
7054,T R - 12:45P - 2:00P
7055,T R - 8:00A - 9:15A
7056,M W - 5:40P - 6:55P
7057,TBA
7058,TBA
7059,TBA
7060,T - 6:15P - 7:45P
7061,TBA
7062,M W F - 9:10A - 10:00A
7063,M W F - 1:00P - 1:50P
7064,M W F - 4:05P - 4:55P
7065,M W - 9:10A - 10:00A
7066,T R - 9:35A - 10:50A
7067,T R - 11:10A - 12:25P
7068,M W F - 9:10A - 10:00A
7069,M W - 9:35A - 10:50A
7070,T R - 2:20P - 3:35P
7071,T R - 9:35A - 10:50A
7072,T R - 12:45P - 2:00P
7073,M W F - 2:30P - 3:20P
7074,T R - 2:20P - 3:35P
7075,M W - 5:30P - 6:45P
7076,R - 5:30P - 8:00P
7077,T R - 9:35A - 10:50A
7078,T R - 2:20P - 3:35P
7079,M W - 3:55P - 5:10P
7080,M W - 12:45P - 2:00P
7081,T R - 11:10A - 12:25P
7082,T R - 2:20P - 3:35P
7083,M W - 12:45P - 2:00P
7084,T R - 2:20P - 3:35P
7085,T R - 9:35A - 10:50A
7086,M W - 2:20P - 3:35P
7087,M W - 2:20P - 3:35P
7088,T - 3:55P - 6:45P
7089,M W - 3:55P - 5:10P
7090,T R - 12:45P - 2:00P
7091,T R - 2:20P - 3:35P
7092,T R - 11:10A - 12:25P
7093,T R - 9:35A - 10:50A
7094,M W - 11:10A - 12:25P
7095,M W - 3:55P - 5:10P
7096,M W - 3:55P - 5:10P
7097,M W - 2:20P - 3:35P
7098,M W - 12:45P - 2:00P
7099,T R - 12:45P - 2:00P
7100,T R - 2:20P - 3:35P
7101,M W - 2:20P - 3:35P
7102,T R - 9:35A - 10:50A
7103,M W - 11:10A - 12:25P
7104,T R - 12:45P - 2:00P
7105,TBA
7106,M W - 2:20P - 3:35P
7107,T R - 12:45P - 2:00P
7108,M - 7:00P - 9:30P
7109,W - 7:00P - 9:30P
7110,TBA
7111,M W - 1:00P - 2:35P
7112,T - 6:30P - 9:30P
7113,T R - 9:35A - 10:50A
7114,T R - 12:45P - 2:00P
7115,M W - 11:10A - 12:25P
7116,T R - 3:55P - 5:10P
7117,TBA
7118,TBA
7119,TBA
7120,TBA
7121,TBA
7122,M W - 2:00P - 4:45P
7123,M W - 2:00P - 4:45P
7124,M W - 2:00P - 4:45P
7125,(01) T - 9:35A - 12:20P(11) R - 9:35A - 12:20P
7126,(01) T - 9:35A - 12:20P(11) R - 9:35A - 12:20P
7127,(01) T - 9:35A - 12:20P(11) R - 9:35A - 12:20P
7128,(01) T - 12:45P - 3:30P(11) R - 12:45P - 3:30P
7129,(01) T - 12:45P - 3:30P(11) R - 12:45P - 3:30P
7130,(01) T - 12:45P - 3:30P(11) R - 12:45P - 3:30P
7131,(01) T - 12:45P - 3:30P(11) R - 12:45P - 3:30P
7132,(01) M - 1:00P - 3:00P(11) W F - 1:00P - 3:00P
7133,(01) M F - 1:00P - 3:00P(11) W - 1:00P - 3:00P
7134,(01) M - 1:00P - 3:00P(11) W F - 1:00P - 3:00P
7135,(01) M F - 1:00P - 3:00P(11) W - 1:00P - 3:00P
7136,(01) M - 10:25A - 12:20P(11) W F - 10:25A - 12:20P
7137,(01) M F - 10:25A - 12:20P(11) W - 10:25A - 12:20P
7138,(01) M - 10:25A - 12:20P(11) W F - 10:25A - 12:20P
7139,(01) M F - 10:25A - 12:20P(11) W - 10:25A - 12:20P
7140,(01) M - 11:10A - 1:55P(11) W - 11:10A - 1:55P
7141,(01) M - 11:10A - 1:55P(11) W - 11:10A - 1:55P
7142,(01) M - 11:10A - 1:55P(11) W - 11:10A - 1:55P
7143,(01) T - 12:45P - 3:30P(11) R - 12:45P - 3:30P
7144,(01) T - 12:45P - 3:30P(11) R - 12:45P - 3:30P
7145,(01) T - 12:45P - 3:30P(11) R - 12:45P - 3:30P
7146,(01) M - 2:20P - 5:05P(11) W - 2:20P - 5:05P
7147,(01) M - 2:20P - 5:05P(11) W - 2:20P - 5:05P
7148,(01) M - 2:20P - 5:05P(11) W - 2:20P - 5:05P
7149,(01) T - 9:35A - 12:20P(11) R - 9:35A - 12:20P
7150,(01) T - 9:35A - 12:20P(11) R - 9:35A - 12:20P
7151,(01) T - 9:35A - 12:20P(11) R - 9:35A - 12:20P
7152,(01) T - 9:35A - 12:20P(11) R - 9:35A - 12:20P
7153,(01) T - 12:45P - 3:30P(11) R - 12:45P - 3:30P
7154,(01) T - 12:45P - 3:30P(11) R - 12:45P - 3:30P
7155,(01) T - 12:45P - 3:30P(11) R - 12:45P - 3:30P
7156,(01) T - 12:45P - 3:30P(11) R - 12:45P - 3:30P
7157,(01) M F - 1:00P - 3:00P(11) W F - 1:00P - 3:00P
7158,(01) M F - 1:00P - 3:00P(11) W F - 1:00P - 3:00P
7159,(01) M F - 1:00P - 3:00P(11) W F - 1:00P - 3:00P
7160,(01) M F - 1:00P - 3:00P(11) W F - 1:00P - 3:00P
7161,(01) M - 10:25A - 12:20P(11) W F - 10:25A - 12:20P
7162,(01) M - 10:25A - 12:20P(11) W F - 10:25A - 12:20P
7163,(01) M F - 10:25A - 12:20P(11) W - 10:25A - 12:20P
7164,(01) M F - 10:25A - 12:20P(11) W - 10:25A - 12:20P
7165,(01) T - 9:35A - 12:20P(11) R - 9:35A - 12:20P
7166,(01) T - 9:35A - 12:20P(11) R - 9:35A - 12:20P
7167,(01) T - 9:35A - 12:20P(11) R - 9:35A - 12:20P
7168,(01) T - 9:35A - 12:20P(11) R - 9:35A - 12:20P
7169,(01) M - 11:10A - 1:55P(11) W - 11:10A - 1:55P
7170,(01) M - 11:10A - 1:55P(11) W - 11:10A - 1:55P
7171,(01) M - 11:10A - 1:55P(11) W - 11:10A - 1:55P
7172,(01) M - 11:10A - 1:55P(11) W - 11:10A - 1:55P
7173,(01) T - 12:45P - 3:30P(11) R - 12:45P - 3:30P
7174,(01) T - 12:45P - 3:30P(11) R - 12:45P - 3:30P
7175,(01) T - 12:45P - 3:30P(11) R - 12:45P - 3:30P
7176,(01) T - 12:45P - 3:30P(11) R - 12:45P - 3:30P
7177,(01) T - 9:35A - 12:20P(11) R - 9:35A - 12:20P
7178,(01) T - 9:35A - 12:20P(11) R - 9:35A - 12:20P
7179,(01) T - 9:35A - 12:20P(11) R - 9:35A - 12:20P
7180,(01) T - 9:35A - 12:20P(11) R - 9:35A - 12:20P
7181,(01) M - 10:25A - 12:20P(11) W F - 10:25A - 12:20P
7182,(01) M - 10:25A - 12:20P(11) W F - 10:25A - 12:20P
7183,(01) M F - 10:25A - 12:20P(11) W - 10:25A - 12:20P
7184,(01) M F - 10:25A - 12:20P(11) W - 10:25A - 12:20P
7185,(01) M - 2:20P - 5:05P(11) W - 2:20P - 5:05P
7186,(01) M - 2:20P - 5:05P(11) W - 2:20P - 5:05P
7187,(01) M - 2:20P - 5:05P(11) W - 2:20P - 5:05P
7188,(01) M - 2:20P - 5:05P(11) W - 2:20P - 5:05P
7189,(01) T - 12:45P - 3:30P(11) R - 12:45P - 3:30P
7190,(01) T - 12:45P - 3:30P(11) R - 12:45P - 3:30P
7191,(01) T - 12:45P - 3:30P(11) R - 12:45P - 3:30P
7192,(01) T - 12:45P - 3:30P(11) R - 12:45P - 3:30P
